Item_Identifier,Storeid,Sales
FDB15,OUT027,5580.0
NCA17,OUT027,3840.0
FDF10,OUT046,2368.0
FDR26,OUT027,4300.0
FDI02,OUT049,1920.0
NCM54,OUT010,120.0
FDF14,OUT013,2456.0
FDJ33,OUT010,64.0
FDM20,OUT035,4020.0
FDC03,OUT027,4596.0
NCX05,OUT046,1808.0
NCM41,OUT027,2924.0
NCU29,OUT010,440.0
FDQ59,OUT017,1492.0
FDH46,OUT010,-224.0
FDH09,OUT013,888.0
NCD06,OUT045,656.0
FDC15,OUT035,2572.0
DRD37,OUT027,2220.0
FDT28,OUT027,3832.0
FDR28,OUT027,4108.0
FDT38,OUT017,1492.0
FDV34,OUT027,2740.0
FDY52,OUT035,1172.0
FDB34,OUT013,1448.0
DRL23,OUT018,1440.0
DRB24,OUT046,2440.0
FDJ50,OUT046,884.0
FDQ49,OUT035,2644.0
FDP20,OUT035,2132.0
FDV19,OUT027,4036.0
NCR54,OUT045,2996.0
FDO09,OUT010,2232.0
FDS57,OUT018,2008.0
FDN10,OUT049,1984.0
FDV23,OUT049,2088.0
FDY28,OUT049,3512.0
DRG51,OUT013,2624.0
FDD45,OUT019,-404.0
NCL18,OUT027,4452.0
NCM29,OUT013,2112.0
FDF17,OUT027,4564.0
FDE22,OUT017,2660.0
FDQ22,OUT017,740.0
FDS01,OUT013,2904.0
FDW35,OUT027,2180.0
FDJ33,OUT046,2000.0
NCF54,OUT035,2832.0
FDE09,OUT013,1816.0
NCE06,OUT045,2436.0
DRH49,OUT049,1416.0
FDY43,OUT045,2624.0
NCT05,OUT017,4092.0
FDZ34,OUT045,2960.0
FDL38,OUT017,1564.0
FDZ31,OUT017,3140.0
FDR14,OUT035,1012.0
NCN54,OUT049,1360.0
NCC42,OUT027,3664.0
FDK08,OUT017,1724.0
FDP59,OUT013,1784.0
FDV22,OUT035,2684.0
FDD33,OUT035,3828.0
DRE60,OUT027,5004.0
FDK52,OUT046,3576.0
FDA02,OUT017,2468.0
FDM56,OUT049,1848.0
FDE57,OUT035,2396.0
FDM32,OUT045,1376.0
NCQ30,OUT027,3376.0
FDQ27,OUT027,3188.0
FDT60,OUT027,3444.0
FDU43,OUT049,3944.0
NCO55,OUT035,1804.0
FDG02,OUT045,2952.0
FDJ28,OUT013,3080.0
FDP40,OUT045,1752.0
FDJ38,OUT045,2984.0
NCC54,OUT017,3868.0
NCZ41,OUT046,1976.0
FDK38,OUT019,460.0
FDU52,OUT013,2512.0
FDC40,OUT046,1272.0
NCR30,OUT017,1276.0
NCN18,OUT017,1852.0
FDB50,OUT035,1372.0
FDG04,OUT013,3040.0
FDR26,OUT035,2956.0
NCT17,OUT018,2704.0
FDX35,OUT027,5076.0
FDS12,OUT046,1980.0
NCZ29,OUT027,3440.0
FDB38,OUT010,744.0
FDP12,OUT013,720.0
FDP22,OUT046,884.0
FDS26,OUT018,3848.0
FDR52,OUT046,3060.0
DRJ13,OUT046,2536.0
FDU48,OUT027,3548.0
FDE29,OUT035,1100.0
NCT29,OUT049,2012.0
DRK37,OUT018,2736.0
FDK55,OUT046,1416.0
FDR07,OUT046,1532.0
FDO21,OUT027,5068.0
FDK46,OUT049,4208.0
FDB12,OUT045,1632.0
FDT31,OUT027,4468.0
FDJ33,OUT045,1936.0
FDC26,OUT027,3196.0
NCQ02,OUT045,2892.0
FDP08,OUT010,1184.0
FDB11,OUT027,5028.0
FDV55,OUT013,2376.0
FDW20,OUT049,2064.0
NCJ18,OUT019,-48.0
FDC41,OUT018,952.0
FDE14,OUT027,3140.0
FDG35,OUT013,2904.0
FDF45,OUT035,1140.0
FDS19,OUT027,2764.0
FDS58,OUT019,716.0
FDA26,OUT017,3612.0
FDM32,OUT049,1544.0
FDL45,OUT046,2012.0
FDZ55,OUT049,2640.0
FDY37,OUT049,2408.0
FDO46,OUT046,3072.0
FDQ60,OUT046,1924.0
FDA19,OUT018,1824.0
FDL15,OUT046,2444.0
FDM10,OUT018,3112.0
NCL05,OUT017,796.0
DRK49,OUT010,-1184.0
NCE18,OUT027,5416.0
FDG40,OUT049,688.0
DRI59,OUT045,3432.0
FDK28,OUT035,4164.0
NCD06,OUT019,-1168.0
FDO11,OUT019,2116.0
FDK27,OUT046,1912.0
FDT43,OUT027,2304.0
FDD38,OUT018,1448.0
FDA16,OUT049,3584.0
FDL14,OUT027,3956.0
NCM17,OUT049,796.0
FDD20,OUT045,1920.0
FDA40,OUT045,1384.0
FDL43,OUT045,1192.0
FDV15,OUT045,1536.0
FDE52,OUT046,1496.0
NCL17,OUT010,344.0
NCJ31,OUT045,3632.0
FDR60,OUT045,1176.0
NCA18,OUT035,1956.0
FDS21,OUT027,2548.0
FDW09,OUT035,1460.0
FDL26,OUT035,2588.0
FDS47,OUT018,1168.0
FDC39,OUT046,3236.0
FDT51,OUT035,1972.0
FDK40,OUT035,4300.0
NCG19,OUT045,3592.0
FDZ07,OUT046,1044.0
FDF08,OUT027,2940.0
FDO04,OUT013,976.0
FDK41,OUT018,1064.0
FDP15,OUT049,4128.0
NCD43,OUT018,1408.0
NCP18,OUT013,2392.0
FDZ51,OUT046,1540.0
DRH13,OUT035,1868.0
FDF38,OUT045,648.0
NCI43,OUT045,728.0
FDM38,OUT027,2388.0
FDS03,OUT013,1088.0
DRJ47,OUT017,2808.0
FDT50,OUT010,-320.0
FDV02,OUT046,2728.0
NCG18,OUT017,1744.0
FDW52,OUT046,2656.0
FDS40,OUT035,764.0
FDN31,OUT017,3108.0
FDA37,OUT045,1928.0
FDA15,OUT046,3940.0
FDL39,OUT046,2900.0
FDJ53,OUT045,1864.0
FDX22,OUT013,3416.0
NCZ42,OUT045,3676.0
FDD56,OUT027,4284.0
FDD40,OUT017,3220.0
FDS50,OUT013,3536.0
NCN14,OUT013,2936.0
FDT15,OUT013,2992.0
NCS18,OUT027,3172.0
NCO26,OUT010,-104.0
FDF58,OUT018,768.0
NCB19,OUT013,1400.0
FDH26,OUT017,2396.0
DRB24,OUT027,3892.0
FDA49,OUT018,1136.0
FDB32,OUT045,1472.0
FDI36,OUT017,3252.0
NCA17,OUT010,480.0
FDH22,OUT013,2016.0
NCM26,OUT018,2168.0
FDT15,OUT027,4404.0
FDB16,OUT018,1152.0
NCP54,OUT027,3416.0
FDJ36,OUT013,1712.0
FDO28,OUT045,1832.0
FDU09,OUT013,976.0
FDF29,OUT017,2204.0
FDY08,OUT013,2288.0
DRJ59,OUT018,376.0
FDT23,OUT027,2780.0
FDU15,OUT018,440.0
FDT47,OUT013,1656.0
FDI53,OUT019,700.0
FDR59,OUT018,3920.0
FDD53,OUT035,820.0
FDY51,OUT017,3564.0
FDT04,OUT049,736.0
FDU51,OUT049,2944.0
FDG14,OUT035,2588.0
NCU06,OUT045,3536.0
DRG25,OUT046,2936.0
DRH49,OUT035,1496.0
FDN15,OUT035,2364.0
FDL43,OUT018,984.0
NCT18,OUT049,2960.0
NCB31,OUT013,4104.0
FDK57,OUT035,2036.0
FDY04,OUT019,756.0
NCP54,OUT046,1912.0
FDF41,OUT013,3872.0
FDM01,OUT045,1600.0
FDW03,OUT045,1640.0
FDF28,OUT045,1928.0
FDY37,OUT017,2412.0
FDQ03,OUT017,3884.0
FDP51,OUT027,3412.0
FDJ40,OUT017,1924.0
FDC32,OUT049,1592.0
DRI49,OUT027,2736.0
NCW54,OUT017,972.0
FDF09,OUT017,740.0
FDP45,OUT018,3744.0
DRJ23,OUT018,2712.0
FDS59,OUT017,1916.0
FDY08,OUT046,2204.0
FDX16,OUT049,2456.0
FDY16,OUT018,2712.0
FDK32,OUT035,2612.0
FDQ22,OUT013,720.0
NCC31,OUT018,2200.0
FDG58,OUT049,2584.0
DRF48,OUT013,3040.0
DRH36,OUT049,1296.0
NCR30,OUT035,1332.0
FDB03,OUT019,1924.0
FDZ28,OUT027,3524.0
FDR35,OUT017,3244.0
DRD15,OUT027,5116.0
FDJ33,OUT019,120.0
FDA56,OUT010,48.0
FDP56,OUT046,784.0
NCT30,OUT046,744.0
FDK15,OUT017,1684.0
FDH44,OUT018,2136.0
FDV01,OUT013,2544.0
DRG03,OUT017,2508.0
FDG50,OUT027,2916.0
FDR16,OUT010,1520.0
FDZ60,OUT046,1704.0
DRG03,OUT045,2364.0
FDS56,OUT018,3944.0
FDU33,OUT045,688.0
DRD27,OUT035,1740.0
FDW22,OUT046,3568.0
DRA24,OUT045,2552.0
FDF38,OUT049,808.0
FDX48,OUT013,2544.0
FDS58,OUT018,2352.0
FDC32,OUT046,1472.0
NCQ29,OUT045,4004.0
DRK39,OUT018,1104.0
NCS38,OUT017,1892.0
DRO47,OUT013,1816.0
DRG27,OUT027,2148.0
FDC57,OUT027,4540.0
FDS55,OUT046,2312.0
NCJ06,OUT018,1640.0
FDO01,OUT019,248.0
NCM55,OUT045,2832.0
FDC52,OUT049,2584.0
FDQ15,OUT045,1240.0
NCT30,OUT027,2208.0
NCR42,OUT027,1992.0
FDD28,OUT035,1092.0
FDQ34,OUT049,1744.0
FDZ12,OUT027,3720.0
DRE13,OUT019,-496.0
NCN07,OUT019,224.0
FDM28,OUT035,3004.0
FDI10,OUT017,2852.0
FDQ25,OUT013,2800.0
FDA38,OUT010,1920.0
DRI13,OUT049,3524.0
FDY20,OUT027,2948.0
NCZ53,OUT035,3076.0
NCM31,OUT013,2296.0
DRB01,OUT017,3072.0
DRF37,OUT046,4120.0
NCF42,OUT049,2844.0
FDF16,OUT018,2096.0
FDB41,OUT013,872.0
FDR34,OUT013,3696.0
FDR15,OUT018,2264.0
NCV42,OUT019,-112.0
FDW51,OUT035,3508.0
FDU36,OUT017,1660.0
FDX60,OUT049,1408.0
FDY03,OUT035,1980.0
FDW55,OUT045,3904.0
FDT01,OUT010,1456.0
FDG58,OUT013,2536.0
FDK21,OUT017,4036.0
NCS41,OUT019,992.0
FDS10,OUT045,2816.0
NCT53,OUT046,2584.0
FDJ28,OUT018,2776.0
FDX44,OUT045,1336.0
FDT20,OUT018,392.0
FDO44,OUT017,1852.0
NCX17,OUT049,3768.0
FDY01,OUT017,1972.0
FDJ12,OUT027,4820.0
DRK35,OUT018,344.0
FDD47,OUT019,780.0
NCM53,OUT035,1812.0
FDO45,OUT013,1504.0
NCM42,OUT010,-160.0
FDE04,OUT046,2900.0
NCI30,OUT027,5340.0
FDZ19,OUT013,2800.0
FDW57,OUT013,2888.0
FDA25,OUT013,1736.0
FDT22,OUT046,940.0
FDP51,OUT013,1984.0
FDD48,OUT027,3324.0
FDY39,OUT035,3068.0
FDO48,OUT010,1664.0
FDD23,OUT027,4444.0
DRN35,OUT027,2068.0
FDT01,OUT035,3524.0
FDC20,OUT010,-976.0
DRJ35,OUT035,1156.0
FDB32,OUT046,1512.0
FDL24,OUT046,2792.0
NCV42,OUT035,1908.0
FDZ46,OUT046,1736.0
FDC15,OUT013,2488.0
FDD08,OUT019,-1236.0
FDY50,OUT049,1512.0
FDD36,OUT013,1960.0
FDG57,OUT027,2268.0
FDL21,OUT018,488.0
FDN16,OUT027,3140.0
FDJ09,OUT027,2240.0
FDS01,OUT010,968.0
FDV33,OUT017,4244.0
DRE12,OUT017,1912.0
FDR07,OUT013,1608.0
FDP48,OUT010,1056.0
NCB55,OUT035,1024.0
FDQ08,OUT013,1080.0
FDR34,OUT035,3836.0
FDO33,OUT046,1780.0
FDP13,OUT045,584.0
FDX12,OUT049,3992.0
NCT06,OUT049,2724.0
FDR16,OUT019,1500.0
FDE36,OUT046,2652.0
FDZ36,OUT049,3064.0
FDV13,OUT045,1400.0
NCZ17,OUT035,716.0
FDU56,OUT045,2856.0
FDM09,OUT035,2876.0
FDV02,OUT017,2828.0
FDS34,OUT018,1592.0
FDA11,OUT049,1632.0
FDP09,OUT017,3452.0
FDB29,OUT027,3340.0
FDT19,OUT017,2844.0
DRH15,OUT017,808.0
FDY38,OUT046,3704.0
FDF14,OUT027,3884.0
FDN48,OUT010,-400.0
FDQ12,OUT013,3688.0
NCJ43,OUT045,2648.0
FDE17,OUT019,596.0
FDB05,OUT035,4044.0
FDH10,OUT045,2976.0
NCR06,OUT017,772.0
FDU32,OUT018,1704.0
FDD56,OUT049,2880.0
FDO36,OUT018,2616.0
FDH16,OUT010,-424.0
FDX10,OUT018,368.0
FDZ37,OUT017,1580.0
FDU31,OUT010,1600.0
DRC49,OUT049,2340.0
FDL15,OUT045,2352.0
FDN32,OUT019,1060.0
DRH59,OUT027,2660.0
NCU29,OUT049,2420.0
FDR37,OUT019,1052.0
FDS14,OUT018,2240.0
FDU02,OUT027,5032.0
FDJ08,OUT035,3164.0
NCZ06,OUT045,3888.0
FDO31,OUT049,1464.0
FDH31,OUT018,1448.0
FDS58,OUT017,2684.0
NCA53,OUT027,2264.0
FDF50,OUT046,3104.0
NCW42,OUT049,3588.0
NCQ17,OUT045,2356.0
FDK51,OUT018,3928.0
NCW41,OUT010,600.0
NCR29,OUT017,968.0
FDB08,OUT019,668.0
FDA40,OUT027,2884.0
FDL14,OUT018,2288.0
FDB47,OUT046,3260.0
FDO03,OUT035,3788.0
DRK13,OUT019,1200.0
FDX13,OUT010,2016.0
FDF52,OUT046,2884.0
FDT11,OUT013,3072.0
FDB08,OUT013,2600.0
FDQ28,OUT018,2256.0
FDD29,OUT045,3920.0
NCQ29,OUT027,5540.0
NCO02,OUT013,1080.0
FDR56,OUT010,1216.0
NCM54,OUT049,2076.0
FDP51,OUT035,2036.0
FDT38,OUT013,1424.0
FDZ20,OUT018,3744.0
FDJ53,OUT013,1968.0
FDX13,OUT049,4032.0
FDP58,OUT035,3596.0
NCK31,OUT019,-1040.0
FDA35,OUT018,1760.0
FDV37,OUT018,2920.0
NCO07,OUT027,4820.0
FDA20,OUT045,2880.0
FDZ59,OUT035,2828.0
NCY17,OUT017,804.0
FDQ28,OUT035,2612.0
FDV35,OUT017,2532.0
FDQ36,OUT013,672.0
FDD34,OUT018,2344.0
FDK51,OUT045,4120.0
FDV31,OUT035,2908.0
FDR04,OUT035,1692.0
FDR14,OUT049,976.0
DRC36,OUT010,904.0
FDE39,OUT019,52.0
FDP57,OUT049,1784.0
FDE57,OUT046,2244.0
NCN18,OUT046,1744.0
NCQ05,OUT018,2120.0
FDW47,OUT035,2052.0
FDV46,OUT035,2348.0
NCP29,OUT045,904.0
FDE09,OUT018,1520.0
NCU06,OUT027,5056.0
FDT19,OUT010,848.0
DRF15,OUT017,2516.0
DRI51,OUT013,2752.0
NCX54,OUT013,1696.0
DRE01,OUT013,3808.0
NCB07,OUT045,2984.0
FDU50,OUT035,2004.0
FDG40,OUT035,716.0
FDW10,OUT018,2536.0
FDX51,OUT013,3168.0
NCP17,OUT045,956.0
FDP21,OUT035,3156.0
FDL04,OUT045,1600.0
FDV23,OUT013,2000.0
FDF24,OUT046,1360.0
FDH56,OUT027,3316.0
FDB51,OUT049,1112.0
FDI58,OUT027,3028.0
FDR20,OUT013,896.0
FDC51,OUT018,1768.0
FDB16,OUT027,2856.0
FDE40,OUT049,1128.0
NCM17,OUT035,828.0
FDU56,OUT035,3084.0
FDS32,OUT019,428.0
FDX02,OUT049,3648.0
FDT39,OUT027,3940.0
FDE35,OUT017,1084.0
NCI42,OUT019,1440.0
DRL23,OUT046,1692.0
FDA10,OUT046,1924.0
FDA11,OUT013,1584.0
NCM06,OUT046,2408.0
NCT05,OUT035,4176.0
NCQ02,OUT010,1056.0
NCY06,OUT049,2140.0
FDY56,OUT035,3724.0
FDL02,OUT035,1844.0
NCI06,OUT035,2932.0
FDQ14,OUT045,2304.0
FDQ12,OUT017,3700.0
FDP36,OUT046,860.0
FDK21,OUT027,5428.0
FDO40,OUT045,2280.0
NCK54,OUT019,-40.0
FDY09,OUT018,2560.0
NCW30,OUT049,4192.0
NCC55,OUT027,2048.0
FDE58,OUT018,1640.0
FDR39,OUT013,2968.0
FDU28,OUT049,3096.0
FDH08,OUT017,3700.0
FDG35,OUT045,2776.0
FDG22,OUT049,744.0
FDC34,OUT035,2636.0
FDP15,OUT018,3760.0
FDK34,OUT010,1896.0
FDU45,OUT035,2036.0
FDQ04,OUT027,2116.0
FDX22,OUT018,3104.0
FDB45,OUT017,1772.0
NCH43,OUT027,4852.0
DRE60,OUT046,3488.0
FDD17,OUT027,5192.0
NCM54,OUT017,2100.0
NCH55,OUT013,2064.0
NCT06,OUT017,2700.0
FDA48,OUT027,4940.0
FDY58,OUT027,5068.0
FDO25,OUT045,3232.0
FDN50,OUT045,1512.0
FDH35,OUT035,2756.0
FDK09,OUT045,3496.0
FDO16,OUT013,1384.0
FDW11,OUT045,968.0
FDU47,OUT027,3724.0
NCQ42,OUT010,144.0
FDK55,OUT027,2908.0
FDN08,OUT049,1992.0
FDT57,OUT045,3688.0
FDJ12,OUT018,3064.0
DRL59,OUT017,960.0
NCN53,OUT046,560.0
FDO51,OUT010,-1104.0
FDK56,OUT017,3060.0
FDY12,OUT035,1020.0
FDU15,OUT035,812.0
FDQ19,OUT046,3876.0
DRF15,OUT045,2376.0
DRE25,OUT019,-416.0
FDK57,OUT018,1648.0
FDD33,OUT010,1752.0
FDR34,OUT027,5124.0
FDU04,OUT045,1880.0
FDE35,OUT019,-832.0
NCD31,OUT035,2700.0
FDJ56,OUT035,1700.0
NCU53,OUT046,2576.0
FDD39,OUT035,3524.0
NCU17,OUT019,-264.0
FDJ20,OUT046,1988.0
NCW41,OUT018,2232.0
FDL52,OUT035,820.0
FDS39,OUT035,2388.0
DRJ47,OUT045,2672.0
FDP13,OUT010,-1232.0
DRK39,OUT010,-552.0
FDF28,OUT010,168.0
FDB09,OUT045,1920.0
FDM51,OUT046,1652.0
DRM49,OUT018,504.0
DRF23,OUT013,2800.0
DRH01,OUT035,2852.0
FDH12,OUT027,3164.0
FDA28,OUT019,164.0
FDW37,OUT018,1192.0
FDF02,OUT046,1640.0
DRL37,OUT046,712.0
NCF43,OUT046,2224.0
FDH08,OUT010,1712.0
FDR34,OUT019,1804.0
NCK19,OUT049,3144.0
NCD55,OUT018,440.0
FDT27,OUT049,3824.0
FDQ57,OUT045,2280.0
FDA47,OUT035,2740.0
DRG15,OUT027,2484.0
FDE05,OUT018,2112.0
FDN46,OUT046,1624.0
FDX27,OUT027,2988.0
FDT51,OUT045,1744.0
FDU33,OUT013,800.0
FDJ16,OUT027,2420.0
FDD20,OUT019,116.0
FDT36,OUT049,664.0
DRF15,OUT027,3884.0
FDN52,OUT010,-480.0
FDC22,OUT027,4500.0
FDX15,OUT045,2448.0
FDT13,OUT013,3024.0
FDU04,OUT017,2052.0
FDU31,OUT019,1588.0
FDW59,OUT027,2856.0
NCO29,OUT046,2584.0
FDL15,OUT035,2556.0
FDI41,OUT049,2456.0
FDQ48,OUT049,1744.0
DRI39,OUT013,944.0
FDI08,OUT013,4048.0
FDC21,OUT049,1904.0
FDF58,OUT035,1172.0
FDS08,OUT010,912.0
FDE47,OUT045,1896.0
NCP18,OUT019,528.0
NCR41,OUT013,1592.0
FDA27,OUT013,4112.0
FDA43,OUT035,3196.0
FDA49,OUT045,1320.0
NCE55,OUT018,2520.0
DRM49,OUT027,2236.0
FDF22,OUT027,4836.0
FDQ15,OUT018,1072.0
NCS54,OUT017,2852.0
NCY05,OUT013,640.0
FDR45,OUT046,3780.0
FDK57,OUT049,2040.0
FDF41,OUT010,1976.0
FDV21,OUT046,1960.0
FDD51,OUT046,736.0
FDF33,OUT046,1760.0
FDA38,OUT046,3756.0
FDR56,OUT045,3048.0
NCN41,OUT017,2012.0
FDC60,OUT027,2900.0
FDB47,OUT045,3200.0
DRH01,OUT013,2800.0
FDW08,OUT046,1656.0
FDF38,OUT027,2172.0
FDY32,OUT017,2652.0
FDG34,OUT049,1904.0
FDG47,OUT019,2224.0
NCF18,OUT035,3100.0
FDL39,OUT019,1028.0
NCH55,OUT035,2124.0
DRJ35,OUT049,1092.0
FDS44,OUT035,3916.0
DRE01,OUT018,3496.0
FDY39,OUT013,3008.0
FDY32,OUT018,2280.0
FDR33,OUT027,3244.0
NCP50,OUT049,1400.0
FDZ47,OUT018,1376.0
FDU57,OUT049,2544.0
FDY44,OUT013,3176.0
DRH59,OUT018,936.0
FDB03,OUT027,5260.0
FDY46,OUT045,2888.0
FDM39,OUT045,2728.0
FDY36,OUT035,1364.0
NCM55,OUT035,3024.0
FDJ50,OUT010,-1008.0
DRL60,OUT013,2432.0
NCJ54,OUT049,3736.0
FDX59,OUT017,668.0
FDI07,OUT013,3248.0
DRF51,OUT010,-1296.0
FDM14,OUT017,1868.0
FDP21,OUT045,2944.0
FDE40,OUT035,1204.0
FDE05,OUT035,2524.0
FDM13,OUT027,3572.0
FDC34,OUT027,3956.0
NCI55,OUT018,1696.0
NCE43,OUT018,2376.0
FDW58,OUT018,1480.0
FDG60,OUT045,3624.0
FDV31,OUT017,2876.0
FDR47,OUT013,3120.0
FDM60,OUT019,-1140.0
NCF06,OUT018,3792.0
NCN26,OUT027,3316.0
FDQ59,OUT049,1536.0
FDF09,OUT046,620.0
NCS06,OUT017,4244.0
FDT44,OUT046,1864.0
FDI19,OUT017,3956.0
FDT22,OUT017,1060.0
NCF54,OUT027,4144.0
DRG25,OUT045,2872.0
FDB59,OUT017,3236.0
FDQ37,OUT017,3164.0
FDP56,OUT035,932.0
FDW44,OUT035,2908.0
FDJ26,OUT010,1536.0
FDU43,OUT018,3536.0
FDW33,OUT045,1592.0
NCX53,OUT027,3732.0
FDN56,OUT010,432.0
DRF15,OUT049,2524.0
FDO33,OUT017,1916.0
FDZ39,OUT010,-160.0
NCJ19,OUT017,968.0
FDU01,OUT035,3124.0
FDT12,OUT035,3716.0
NCM18,OUT018,720.0
FDP19,OUT017,2124.0
NCR42,OUT049,640.0
FDN10,OUT046,1892.0
FDG44,OUT017,988.0
FDQ10,OUT046,2716.0
DRH13,OUT049,1788.0
FDT52,OUT013,3952.0
FDM56,OUT045,1696.0
NCO43,OUT010,-280.0
NCV29,OUT035,2928.0
NCF06,OUT013,4128.0
FDO50,OUT035,1612.0
FDT59,OUT013,3688.0
FDX40,OUT027,2068.0
FDE50,OUT017,3100.0
FDX51,OUT017,3260.0
NCD30,OUT018,1320.0
FDK15,OUT013,1640.0
FDL12,OUT045,944.0
FDK46,OUT017,4188.0
DRH49,OUT010,-568.0
FDQ57,OUT046,2344.0
FDY59,OUT017,1612.0
FDO09,OUT018,3888.0
NCG30,OUT035,2108.0
FDM09,OUT017,2796.0
NCN17,OUT027,3064.0
NCS42,OUT013,1464.0
FDD02,OUT019,16.0
FDE34,OUT013,2920.0
FDU38,OUT045,2960.0
FDB33,OUT046,2504.0
NCJ29,OUT017,1476.0
FDZ27,OUT035,956.0
FDI40,OUT013,1672.0
FDG22,OUT013,736.0
FDT51,OUT017,1924.0
FDF20,OUT018,2888.0
FDV50,OUT035,2076.0
FDT02,OUT049,736.0
DRC49,OUT017,2380.0
FDF26,OUT049,2560.0
FDV52,OUT035,2060.0
FDX59,OUT049,696.0
FDV25,OUT035,3644.0
FDW23,OUT027,2100.0
FDE53,OUT018,1472.0
FDA19,OUT017,2172.0
FDH22,OUT046,1976.0
NCO41,OUT013,1608.0
FDX12,OUT017,3972.0
FDF17,OUT013,3160.0
FDS11,OUT045,3472.0
FDR51,OUT035,2532.0
FDT49,OUT010,-240.0
FDC56,OUT013,1944.0
FDR13,OUT027,3372.0
FDQ60,OUT035,2076.0
FDN38,OUT049,4048.0
NCL29,OUT013,2504.0
FDO13,OUT027,4060.0
FDE26,OUT018,2016.0
FDA31,OUT010,808.0
FDX14,OUT035,1348.0
FDA34,OUT045,2696.0
FDF26,OUT013,2520.0
FDE38,OUT045,2560.0
DRI11,OUT046,1800.0
FDQ60,OUT027,3380.0
FDL21,OUT027,2180.0
DRC12,OUT027,4500.0
FDC47,OUT046,3568.0
FDE57,OUT045,2160.0
FDT14,OUT045,1864.0
NCZ53,OUT046,2968.0
FDE28,OUT018,3400.0
FDR19,OUT035,2436.0
NCF54,OUT019,848.0
FDZ08,OUT046,1336.0
NCJ05,OUT018,2176.0
FDF59,OUT046,2016.0
NCO05,OUT035,1720.0
FDW24,OUT018,560.0
NCX42,OUT018,2360.0
NCA53,OUT035,924.0
FDI45,OUT019,932.0
FDG46,OUT046,1844.0
FDM20,OUT010,1952.0
FDW11,OUT010,-880.0
FDX08,OUT035,2980.0
NCK17,OUT035,796.0
FDK32,OUT018,2200.0
NCA42,OUT035,2652.0
DRI01,OUT035,2848.0
NCL55,OUT049,4076.0
DRE25,OUT018,1248.0
FDD14,OUT017,2964.0
FDB10,OUT046,3704.0
DRN11,OUT035,2400.0
FDP38,OUT018,592.0
NCA30,OUT017,3036.0
FDT15,OUT017,3060.0
NCP55,OUT018,680.0
FDF12,OUT035,2484.0
FDM21,OUT018,3784.0
FDX56,OUT035,3436.0
FDF10,OUT017,2428.0
FDT32,OUT045,2968.0
FDM51,OUT018,1424.0
NCR50,OUT018,2192.0
FDI19,OUT049,3928.0
FDX21,OUT017,1804.0
FDR31,OUT035,2484.0
FDY02,OUT013,4192.0
NCA29,OUT045,2608.0
NCX17,OUT046,3608.0
FDM12,OUT045,2976.0
FDI53,OUT027,4028.0
NCU30,OUT049,2680.0
FDC56,OUT027,3372.0
FDK27,OUT018,1720.0
NCK18,OUT017,2724.0
FDB52,OUT019,2196.0
DRG25,OUT027,4444.0
FDZ13,OUT049,976.0
FDB57,OUT019,1716.0
FDR40,OUT046,1384.0
NCO14,OUT019,-1160.0
NCN19,OUT045,2932.0
FDQ28,OUT019,628.0
FDO13,OUT018,2352.0
FDK48,OUT013,1304.0
FDU07,OUT018,2168.0
FDW20,OUT046,1976.0
FDV12,OUT010,-272.0
FDH24,OUT013,2576.0
FDV59,OUT049,3520.0
FDK57,OUT045,1840.0
FDL16,OUT027,2180.0
NCQ17,OUT046,2408.0
FDJ15,OUT018,2728.0
FDX24,OUT049,1616.0
FDT47,OUT046,1592.0
FDT10,OUT049,1136.0
FDZ37,OUT018,1216.0
FDW43,OUT027,5140.0
DRN36,OUT017,1632.0
FDJ14,OUT045,1280.0
FDA32,OUT013,3488.0
FDJ38,OUT019,1184.0
FDQ57,OUT017,2436.0
NCQ41,OUT019,1152.0
FDG56,OUT049,1120.0
DRC13,OUT027,3488.0
FDV55,OUT035,2444.0
FDQ49,OUT045,2480.0
FDE29,OUT010,-952.0
FDR03,OUT013,3360.0
FDD45,OUT049,1576.0
FDN38,OUT010,2056.0
FDT56,OUT046,968.0
FDT48,OUT045,3104.0
FDU03,OUT049,3008.0
FDC56,OUT010,-32.0
NCO43,OUT027,3032.0
FDQ27,OUT017,1772.0
FDR03,OUT046,3316.0
DRH23,OUT010,-1072.0
FDG22,OUT045,616.0
NCJ42,OUT013,1704.0
FDR24,OUT046,1492.0
FDW60,OUT035,2980.0
FDJ08,OUT013,3040.0
DRL59,OUT018,608.0
FDG60,OUT010,1776.0
FDW27,OUT017,2588.0
FDX14,OUT018,984.0
FDC20,OUT013,976.0
NCS29,OUT018,3864.0
FDJ56,OUT046,1560.0
FDB20,OUT019,-636.0
FDL28,OUT027,5116.0
FDW01,OUT018,2152.0
FDL03,OUT046,3176.0
FDX22,OUT049,3448.0
FDJ21,OUT035,2492.0
FDR31,OUT045,2312.0
FDG21,OUT035,2564.0
FDS22,OUT027,2236.0
FDK08,OUT035,1756.0
FDE17,OUT018,2208.0
NCN30,OUT017,1620.0
FDT50,OUT046,1576.0
NCX42,OUT049,2680.0
FDJ12,OUT035,3468.0
NCA18,OUT027,3308.0
FDP23,OUT019,1564.0
FDX12,OUT013,3912.0
FDN40,OUT018,2168.0
FDV48,OUT035,1444.0
NCY54,OUT013,2712.0
FDL16,OUT010,-1192.0
FDR45,OUT018,3536.0
FDJ52,OUT046,2560.0
DRG01,OUT017,1348.0
FDP52,OUT013,3744.0
